timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572321377535,269,Access Movies Page,200,OK,Thread Group 1-155,text,true,,6574,231,341,341,http://dvpsxs8umdwf3.cloudfront.net/movies,269,0,148
1572321377513,291,Access Movies Page,200,OK,Thread Group 1-147,text,true,,6574,231,341,341,http://dvpsxs8umdwf3.cloudfront.net/movies,291,0,170
1572321377514,315,Access Movies Page,200,OK,Thread Group 1-131,text,true,,6574,231,352,352,http://dvpsxs8umdwf3.cloudfront.net/movies,315,0,169
1572321377517,313,Access Movies Page,200,OK,Thread Group 1-196,text,true,,6574,231,352,352,http://dvpsxs8umdwf3.cloudfront.net/movies,313,0,166
1572321377525,307,Access Movies Page,200,OK,Thread Group 1-57,text,true,,6574,231,351,351,http://dvpsxs8umdwf3.cloudfront.net/movies,307,0,155
1572321377526,359,Access Movies Page,200,OK,Thread Group 1-143,text,true,,6574,231,375,375,http://dvpsxs8umdwf3.cloudfront.net/movies,359,0,163
1572321377578,307,Access Movies Page,200,OK,Thread Group 1-222,text,true,,6574,231,375,375,http://dvpsxs8umdwf3.cloudfront.net/movies,307,0,111
1572321377504,382,Access Movies Page,200,OK,Thread Group 1-20,text,true,,6574,231,375,375,http://dvpsxs8umdwf3.cloudfront.net/movies,382,0,191
1572321377625,261,Access Movies Page,200,OK,Thread Group 1-241,text,true,,6574,231,375,375,http://dvpsxs8umdwf3.cloudfront.net/movies,261,0,67
1572321377630,256,Access Movies Page,200,OK,Thread Group 1-251,text,true,,6574,231,375,375,http://dvpsxs8umdwf3.cloudfront.net/movies,256,0,65
1572321377532,375,Access Movies Page,200,OK,Thread Group 1-9,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,355,0,159
1572321377544,364,Access Movies Page,200,OK,Thread Group 1-72,text,true,,6574,231,381,381,http://dvpsxs8umdwf3.cloudfront.net/movies,363,0,151
1572321377530,379,Access Movies Page,200,OK,Thread Group 1-202,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,379,0,161
1572321377572,343,Access Movies Page,200,OK,Thread Group 1-217,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,343,0,117
1572321377624,291,Access Movies Page,200,OK,Thread Group 1-237,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,291,0,68
1572321377544,371,Access Movies Page,200,OK,Thread Group 1-83,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,371,0,148
1572321377625,290,Access Movies Page,200,OK,Thread Group 1-235,text,true,,6574,231,380,380,http://dvpsxs8umdwf3.cloudfront.net/movies,290,0,67
1572321377531,385,Access Movies Page,200,OK,Thread Group 1-203,text,true,,6574,231,377,377,http://dvpsxs8umdwf3.cloudfront.net/movies,385,0,160
