timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572323363561,219,Access Live TV Page,200,OK,Thread Group 1-76,text,true,,7868,229,280,280,http://dvpsxs8umdwf3.cloudfront.net/live,214,0,126
1572323363637,199,Access Live TV Page,200,OK,Thread Group 1-210,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,47
1572323363599,238,Access Live TV Page,200,OK,Thread Group 1-201,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,182,0,85
1572323363552,285,Access Live TV Page,200,OK,Thread Group 1-88,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,243,0,200
1572323363637,200,Access Live TV Page,200,OK,Thread Group 1-211,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,48
1572323363637,200,Access Live TV Page,200,OK,Thread Group 1-209,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,48
1572323363559,278,Access Live TV Page,200,OK,Thread Group 1-72,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,236,0,193
1572323363647,190,Access Live TV Page,200,OK,Thread Group 1-225,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,137,0,37
1572323363592,246,Access Live TV Page,200,OK,Thread Group 1-198,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,189,0,92
1572323363648,190,Access Live TV Page,200,OK,Thread Group 1-227,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,137,0,36
1572323363668,171,Access Live TV Page,200,OK,Thread Group 1-235,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,117,0,17
1572323363644,195,Access Live TV Page,200,OK,Thread Group 1-219,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,141,0,40
1572323363641,199,Access Live TV Page,200,OK,Thread Group 1-215,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,44
1572323363668,172,Access Live TV Page,200,OK,Thread Group 1-236,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,118,0,17
1572323363668,175,Access Live TV Page,200,OK,Thread Group 1-237,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,118,0,17
1572323363640,203,Access Live TV Page,200,OK,Thread Group 1-213,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,146,0,45
1572323363643,201,Access Live TV Page,200,OK,Thread Group 1-217,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,43
1572323363643,201,Access Live TV Page,200,OK,Thread Group 1-222,text,true,,7868,229,285,285,http://dvpsxs8umdwf3.cloudfront.net/live,145,0,43
