timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572321285619,153,Access Movies Page,200,OK,Thread Group 1-23,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,153,0,98
1572321285629,141,Access Movies Page,200,OK,Thread Group 1-58,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,141,0,92
1572321285620,152,Access Movies Page,200,OK,Thread Group 1-57,text,true,,6574,231,88,88,http://dvpsxs8umdwf3.cloudfront.net/movies,152,0,93
1572321285620,150,Access Movies Page,200,OK,Thread Group 1-11,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,150,0,86
1572321285652,118,Access Movies Page,200,OK,Thread Group 1-63,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,118,0,69
1572321285617,153,Access Movies Page,200,OK,Thread Group 1-44,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,153,0,97
1572321285672,98,Access Movies Page,200,OK,Thread Group 1-67,text,true,,6574,231,87,87,http://dvpsxs8umdwf3.cloudfront.net/movies,98,0,35
1572321285621,156,Access Movies Page,200,OK,Thread Group 1-43,text,true,,6574,231,88,88,http://dvpsxs8umdwf3.cloudfront.net/movies,155,0,97
1572321285644,134,Access Movies Page,200,OK,Thread Group 1-62,text,true,,6574,231,85,85,http://dvpsxs8umdwf3.cloudfront.net/movies,133,0,75
1572321285684,95,Access Movies Page,200,OK,Thread Group 1-70,text,true,,6574,231,84,84,http://dvpsxs8umdwf3.cloudfront.net/movies,95,0,29
1572321285621,160,Access Movies Page,200,OK,Thread Group 1-55,text,true,,6574,231,79,79,http://dvpsxs8umdwf3.cloudfront.net/movies,160,0,86
1572321285624,159,Access Movies Page,200,OK,Thread Group 1-50,text,true,,6574,231,79,79,http://dvpsxs8umdwf3.cloudfront.net/movies,159,0,83
1572321285618,166,Access Movies Page,200,OK,Thread Group 1-36,text,true,,6574,231,79,79,http://dvpsxs8umdwf3.cloudfront.net/movies,165,0,101
