timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1571727948182,114,Access Detail Movie,200,OK,Thread Group 1-29,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,114,0,73
1571727948165,131,Access Detail Movie,200,OK,Thread Group 1-4,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,131,0,78
1571727948164,132,Access Detail Movie,200,OK,Thread Group 1-6,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,132,0,86
1571727948166,129,Access Detail Movie,200,OK,Thread Group 1-18,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,128,0,91
1571727948167,128,Access Detail Movie,200,OK,Thread Group 1-3,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,128,0,89
1571727948166,129,Access Detail Movie,200,OK,Thread Group 1-20,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,128,0,83
1571727948268,31,Access Detail Movie,200,OK,Thread Group 1-38,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,27,0,9
1571727948253,46,Access Detail Movie,200,OK,Thread Group 1-36,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,42,0,8
1571727948165,135,Access Detail Movie,200,OK,Thread Group 1-24,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,135,0,82
1571727948208,93,Access Detail Movie,200,OK,Thread Group 1-32,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,93,0,53
1571727948166,136,Access Detail Movie,200,OK,Thread Group 1-21,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,136,0,94
1571727948281,21,Access Detail Movie,200,OK,Thread Group 1-39,text,true,,7921,264,41,41,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,20,0,14
1571727948169,134,Access Detail Movie,200,OK,Thread Group 1-5,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,134,0,78
1571727948165,138,Access Detail Movie,200,OK,Thread Group 1-10,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,138,0,89
1571727948165,138,Access Detail Movie,200,OK,Thread Group 1-11,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,138,0,85
1571727948221,82,Access Detail Movie,200,OK,Thread Group 1-33,text,true,,7921,264,40,40,http://d14wdxcnxzp6hb.cloudfront.net/movie/2c069188-1996-4808-80d1-03235c3e05d2,82,0,25
