timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1571727414473,112,Access Live TV Page,200,OK,Thread Group 1-7,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,111,0,69
1571727414473,115,Access Live TV Page,200,OK,Thread Group 1-5,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,111,0,67
1571727414472,117,Access Live TV Page,200,OK,Thread Group 1-11,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,116,0,70
1571727414505,84,Access Live TV Page,200,OK,Thread Group 1-22,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,84,0,35
1571727414472,117,Access Live TV Page,200,OK,Thread Group 1-14,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,117,0,69
1571727414545,42,Access Live TV Page,200,OK,Thread Group 1-25,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,39,0,3
1571727414477,113,Access Live TV Page,200,OK,Thread Group 1-19,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,113,0,65
1571727414472,114,Access Live TV Page,200,OK,Thread Group 1-17,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,114,0,68
1571727414473,113,Access Live TV Page,200,OK,Thread Group 1-4,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,113,0,69
1571727414517,68,Access Live TV Page,200,OK,Thread Group 1-23,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,67,0,25
1571727414473,112,Access Live TV Page,200,OK,Thread Group 1-18,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,112,0,66
1571727414472,113,Access Live TV Page,200,OK,Thread Group 1-6,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,113,0,68
1571727414473,112,Access Live TV Page,200,OK,Thread Group 1-10,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,111,0,65
1571727414472,119,Access Live TV Page,200,OK,Thread Group 1-3,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,119,0,69
1571727414473,118,Access Live TV Page,200,OK,Thread Group 1-15,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,118,0,68
1571727414530,61,Access Live TV Page,200,OK,Thread Group 1-24,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,61,0,12
1571727414473,119,Access Live TV Page,200,OK,Thread Group 1-9,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,118,0,68
1571727414478,114,Access Live TV Page,200,OK,Thread Group 1-20,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,114,0,64
1571727414472,120,Access Live TV Page,200,OK,Thread Group 1-16,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,120,0,68
1571727414473,119,Access Live TV Page,200,OK,Thread Group 1-12,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,119,0,65
1571727414472,117,Access Live TV Page,200,OK,Thread Group 1-2,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,117,0,70
1571727414498,89,Access Live TV Page,200,OK,Thread Group 1-21,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,87,0,42
1571727414472,115,Access Live TV Page,200,OK,Thread Group 1-1,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,113,0,69
1571727414473,114,Access Live TV Page,200,OK,Thread Group 1-8,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,112,0,68
1571727414473,115,Access Live TV Page,200,OK,Thread Group 1-13,text,true,,7880,226,28,28,http://d14wdxcnxzp6hb.cloudfront.net/live,115,0,68
1571727414555,42,Access Live TV Page,200,OK,Thread Group 1-26,text,true,,7880,226,19,19,http://d14wdxcnxzp6hb.cloudfront.net/live,34,0,20
1571727414571,36,Access Live TV Page,200,OK,Thread Group 1-27,text,true,,7880,226,3,3,http://d14wdxcnxzp6hb.cloudfront.net/live,29,0,17
1571727414586,26,Access Live TV Page,200,OK,Thread Group 1-28,text,true,,7880,226,3,3,http://d14wdxcnxzp6hb.cloudfront.net/live,22,0,11
1571727414599,19,Access Live TV Page,200,OK,Thread Group 1-29,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,17,0,10
1571727414611,14,Access Live TV Page,200,OK,Thread Group 1-30,text,true,,7880,226,1,1,http://d14wdxcnxzp6hb.cloudfront.net/live,14,0,6
1571727414636,10,Access Live TV Page,200,OK,Thread Group 1-32,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,8,0,4
1571727414643,9,Access Live TV Page,200,OK,Thread Group 1-31,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,8,0,4
1571727414650,11,Access Live TV Page,200,OK,Thread Group 1-33,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,8,0,3
1571727414660,13,Access Live TV Page,200,OK,Thread Group 1-34,text,true,,7880,226,1,1,http://d14wdxcnxzp6hb.cloudfront.net/live,9,0,6
1571727414677,9,Access Live TV Page,200,OK,Thread Group 1-35,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,8,0,4
1571727414687,9,Access Live TV Page,200,OK,Thread Group 1-36,text,true,,7880,226,1,1,http://d14wdxcnxzp6hb.cloudfront.net/live,7,0,4
1571727414703,9,Access Live TV Page,200,OK,Thread Group 1-37,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,7,0,3
1571727414711,14,Access Live TV Page,200,OK,Thread Group 1-38,text,true,,7880,226,1,1,http://d14wdxcnxzp6hb.cloudfront.net/live,10,0,4
1571727414727,17,Access Live TV Page,200,OK,Thread Group 1-39,text,true,,7880,226,2,2,http://d14wdxcnxzp6hb.cloudfront.net/live,12,0,6
