timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572323599622,372,Access Detail Movie,200,OK,Thread Group 1-20,text,true,,7917,267,463,463,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,275,0,189
1572323599614,399,Access Detail Movie,200,OK,Thread Group 1-116,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,283,0,181
1572323599706,307,Access Detail Movie,200,OK,Thread Group 1-338,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,186,0,89
1572323599616,397,Access Detail Movie,200,OK,Thread Group 1-292,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,280,0,175
1572323599659,355,Access Detail Movie,200,OK,Thread Group 1-230,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,237,0,131
1572323599623,391,Access Detail Movie,200,OK,Thread Group 1-32,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,273,0,171
1572323599614,410,Access Detail Movie,200,OK,Thread Group 1-237,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,282,0,181
1572323599776,248,Access Detail Movie,200,OK,Thread Group 1-374,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,120,0,28
1572323599748,279,Access Detail Movie,200,OK,Thread Group 1-355,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,148,0,58
1572323599660,377,Access Detail Movie,200,OK,Thread Group 1-263,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,250,0,149
1572323599659,378,Access Detail Movie,200,OK,Thread Group 1-313,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,249,0,148
1572323599651,386,Access Detail Movie,200,OK,Thread Group 1-201,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,259,0,158
1572323599662,376,Access Detail Movie,200,OK,Thread Group 1-260,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,248,0,147
1572323599635,403,Access Detail Movie,200,OK,Thread Group 1-302,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,273,0,172
1572323599614,424,Access Detail Movie,200,OK,Thread Group 1-249,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,295,0,194
1572323599702,336,Access Detail Movie,200,OK,Thread Group 1-336,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,206,0,106
1572323599780,263,Access Detail Movie,200,OK,Thread Group 1-375,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,209,0,29
1572323599621,422,Access Detail Movie,200,OK,Thread Group 1-69,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,368,0,190
1572323599659,384,Access Detail Movie,200,OK,Thread Group 1-51,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,332,0,180
1572323599637,406,Access Detail Movie,200,OK,Thread Group 1-277,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,354,0,202
1572323599601,443,Access Detail Movie,200,OK,Thread Group 1-125,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,390,0,241
1572323599617,427,Access Detail Movie,200,OK,Thread Group 1-177,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,374,0,227
1572323599771,273,Access Detail Movie,200,OK,Thread Group 1-371,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,221,0,78
1572323599658,386,Access Detail Movie,200,OK,Thread Group 1-157,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,345,0,133
1572323599780,264,Access Detail Movie,200,OK,Thread Group 1-376,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,223,0,72
1572323599651,393,Access Detail Movie,200,OK,Thread Group 1-50,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,245,0,201
1572323599616,428,Access Detail Movie,200,OK,Thread Group 1-206,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,397,0,175
1572323599659,385,Access Detail Movie,200,OK,Thread Group 1-106,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,354,0,132
1572323599658,386,Access Detail Movie,200,OK,Thread Group 1-162,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,238,0,147
1572323599660,385,Access Detail Movie,200,OK,Thread Group 1-144,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,358,0,147
1572323599619,426,Access Detail Movie,200,OK,Thread Group 1-207,text,true,,7917,267,462,462,http://dvpsxs8umdwf3.cloudfront.net/movie/dda3c4d6-f9cb-4958-9f5c-e5fcec4f81ea,395,0,186
