timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1571735744593,638,Access Live TV Page,200,OK,Thread Group 1-175,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,576,0,493
1571735744875,355,Access Live TV Page,200,OK,Thread Group 1-264,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,294,0,213
1571735744837,398,Access Live TV Page,200,OK,Thread Group 1-254,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,345,0,261
1571735744627,608,Access Live TV Page,200,OK,Thread Group 1-185,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,554,0,471
1571735744433,802,Access Live TV Page,200,OK,Thread Group 1-81,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,748,0,665
1571735744629,606,Access Live TV Page,200,OK,Thread Group 1-187,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,552,0,469
1571735744867,372,Access Live TV Page,200,OK,Thread Group 1-266,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,314,0,231
1571735744413,826,Access Live TV Page,200,OK,Thread Group 1-49,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,768,0,686
1571735744581,659,Access Live TV Page,200,OK,Thread Group 1-171,text,true,,7890,226,300,300,http://d14wdxcnxzp6hb.cloudfront.net/live,600,0,517
1571735744507,734,Access Live TV Page,200,OK,Thread Group 1-146,text,true,,7890,226,297,297,http://d14wdxcnxzp6hb.cloudfront.net/live,674,0,591
1571735744578,663,Access Live TV Page,200,OK,Thread Group 1-170,text,true,,7890,226,297,297,http://d14wdxcnxzp6hb.cloudfront.net/live,603,0,520
1571735744937,305,Access Live TV Page,200,OK,Thread Group 1-289,text,true,,7890,226,295,295,http://d14wdxcnxzp6hb.cloudfront.net/live,244,0,169
1571735744457,785,Access Live TV Page,200,OK,Thread Group 1-130,text,true,,7890,226,295,295,http://d14wdxcnxzp6hb.cloudfront.net/live,724,0,649
1571735744481,761,Access Live TV Page,200,OK,Thread Group 1-138,text,true,,7890,226,294,294,http://d14wdxcnxzp6hb.cloudfront.net/live,700,0,625
1571735744763,480,Access Live TV Page,200,OK,Thread Group 1-232,text,true,,7890,226,292,292,http://d14wdxcnxzp6hb.cloudfront.net/live,419,0,344
1571735744556,687,Access Live TV Page,200,OK,Thread Group 1-163,text,true,,7890,226,292,292,http://d14wdxcnxzp6hb.cloudfront.net/live,626,0,550
1571735744839,409,Access Live TV Page,200,OK,Thread Group 1-255,text,true,,7890,226,291,291,http://d14wdxcnxzp6hb.cloudfront.net/live,343,0,247
1571735744575,673,Access Live TV Page,200,OK,Thread Group 1-168,text,true,,7890,226,291,291,http://d14wdxcnxzp6hb.cloudfront.net/live,607,0,531
1571735744443,805,Access Live TV Page,200,OK,Thread Group 1-125,text,true,,7890,226,289,289,http://d14wdxcnxzp6hb.cloudfront.net/live,739,0,648
1571735744920,328,Access Live TV Page,200,OK,Thread Group 1-283,text,true,,7890,226,289,289,http://d14wdxcnxzp6hb.cloudfront.net/live,249,0,171
1571735744433,816,Access Live TV Page,200,OK,Thread Group 1-22,text,true,,7890,226,287,287,http://d14wdxcnxzp6hb.cloudfront.net/live,750,0,665
1571735744659,590,Access Live TV Page,200,OK,Thread Group 1-197,text,true,,7890,226,287,287,http://d14wdxcnxzp6hb.cloudfront.net/live,523,0,428
1571735744413,836,Access Live TV Page,200,OK,Thread Group 1-53,text,true,,7890,226,286,286,http://d14wdxcnxzp6hb.cloudfront.net/live,769,0,685
1571735744679,570,Access Live TV Page,200,OK,Thread Group 1-204,text,true,,7890,226,284,284,http://d14wdxcnxzp6hb.cloudfront.net/live,504,0,419
1571735744887,363,Access Live TV Page,200,OK,Thread Group 1-272,text,true,,7890,226,284,284,http://d14wdxcnxzp6hb.cloudfront.net/live,298,0,212
1571735744413,837,Access Live TV Page,200,OK,Thread Group 1-97,text,true,,7890,226,284,284,http://d14wdxcnxzp6hb.cloudfront.net/live,770,0,685
1571735744627,623,Access Live TV Page,200,OK,Thread Group 1-186,text,true,,7890,226,283,283,http://d14wdxcnxzp6hb.cloudfront.net/live,560,0,472
1571735744731,519,Access Live TV Page,200,OK,Thread Group 1-221,text,true,,7890,226,284,284,http://d14wdxcnxzp6hb.cloudfront.net/live,454,0,368
1571735744851,399,Access Live TV Page,200,OK,Thread Group 1-261,text,true,,7890,226,283,283,http://d14wdxcnxzp6hb.cloudfront.net/live,336,0,252
1571735744892,359,Access Live TV Page,200,OK,Thread Group 1-275,text,true,,7890,226,280,280,http://d14wdxcnxzp6hb.cloudfront.net/live,296,0,211
1571735744433,818,Access Live TV Page,200,OK,Thread Group 1-74,text,true,,7890,226,280,280,http://d14wdxcnxzp6hb.cloudfront.net/live,754,0,670
