timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572323971412,275,Search Video,200,OK,Thread Group 1-383,text,true,,1104,311,502,502,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,274,0,6
1572323971652,43,Search Video,200,OK,Thread Group 1-483,text,true,,1097,311,502,502,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,43,0,4
1572323971646,50,Search Video,200,OK,Thread Group 1-477,text,true,,1097,311,502,502,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,50,0,8
1572323971648,51,Search Video,200,OK,Thread Group 1-479,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,51,0,7
1572323971635,64,Search Video,200,OK,Thread Group 1-469,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,64,0,8
1572323971647,52,Search Video,200,OK,Thread Group 1-478,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,52,0,6
1572323971651,48,Search Video,200,OK,Thread Group 1-482,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,48,0,5
1572323971639,61,Search Video,200,OK,Thread Group 1-474,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,61,0,6
1572323971554,146,Search Video,200,OK,Thread Group 1-443,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,146,0,70
1572323971651,49,Search Video,200,OK,Thread Group 1-480,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,49,0,5
1572323971564,136,Search Video,200,OK,Thread Group 1-449,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,136,0,60
1572323971630,70,Search Video,200,OK,Thread Group 1-464,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,70,0,13
1572323971639,62,Search Video,200,OK,Thread Group 1-471,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,62,0,5
1572323971636,65,Search Video,200,OK,Thread Group 1-470,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,65,0,7
1572323971642,59,Search Video,200,OK,Thread Group 1-475,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,59,0,10
1572323971639,62,Search Video,200,OK,Thread Group 1-473,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,62,0,7
1572323971631,70,Search Video,200,OK,Thread Group 1-465,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,70,0,12
1572323971220,481,Search Video,200,OK,Thread Group 1-2,text,true,,1097,311,504,504,http://d3l63rih9mbuez.cloudfront.net/catalog/v1.0/searches?locale=en&page=1&type=series&perPage=10&search=Teenage%20Mutant,481,0,398
