timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572322981591,336,Access Animation Page,200,OK,Thread Group 1-77,text,true,,7869,234,144,144,http://dvpsxs8umdwf3.cloudfront.net/animation,283,0,207
1572322981563,375,Access Animation Page,200,OK,Thread Group 1-62,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,310,0,165
1572322981563,375,Access Animation Page,200,OK,Thread Group 1-26,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,311,0,171
1572322981557,382,Access Animation Page,200,OK,Thread Group 1-30,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,317,0,162
1572322981722,217,Access Animation Page,200,OK,Thread Group 1-103,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,152,0,13
1572322981649,291,Access Animation Page,200,OK,Thread Group 1-88,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,223,0,129
1572322981563,377,Access Animation Page,200,OK,Thread Group 1-27,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,310,0,216
1572322981554,386,Access Animation Page,200,OK,Thread Group 1-69,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,317,0,243
1572322981563,378,Access Animation Page,200,OK,Thread Group 1-71,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,310,0,220
1572322981577,364,Access Animation Page,200,OK,Thread Group 1-74,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,297,0,171
1572322981559,382,Access Animation Page,200,OK,Thread Group 1-65,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,312,0,175
1572322981551,390,Access Animation Page,200,OK,Thread Group 1-12,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,322,0,240
1572322981560,382,Access Animation Page,200,OK,Thread Group 1-14,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,314,0,231
1572322981560,382,Access Animation Page,200,OK,Thread Group 1-56,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,315,0,174
1572322981563,379,Access Animation Page,200,OK,Thread Group 1-22,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,312,0,235
1572322981552,390,Access Animation Page,200,OK,Thread Group 1-23,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,323,0,196
1572322981677,265,Access Animation Page,200,OK,Thread Group 1-94,text,true,,7869,234,145,145,http://dvpsxs8umdwf3.cloudfront.net/animation,198,0,121
